order_id,store_id,product_id,quantity,sale_date
105,7,977,10,2023-09-07 04:20:00
105,41,564,9,2023-09-17 00:59:00
105,56,925,1,2023-10-12 16:19:00
105,73,130,5,2024-02-10 22:41:00
105,96,318,8,2024-02-14 16:16:00
105,32,118,4,2024-02-26 10:09:00
105,99,460,10,2024-05-19 22:08:00
105,77,339,8,2024-05-22 04:00:00
105,64,931,10,2024-08-24 06:06:00
105,57,150,4,2024-09-22 02:29:00
105,99,474,3,2024-09-23 06:18:00
106,17,992,9,2023-01-16 22:30:00
106,38,505,2,2023-02-23 02:01:00
106,64,900,6,2024-06-23 19:37:00
107,69,912,10,2023-04-03 06:44:00
107,96,557,3,2023-06-24 12:31:00
107,2,201,8,2023-11-12 22:51:00
107,59,977,8,2023-12-29 21:40:00
107,80,528,8,2024-03-29 07:28:00
107,42,275,9,2024-05-30 00:10:00
107,37,426,9,2024-06-04 14:04:00
107,81,318,9,2024-08-07 01:42:00
107,98,656,5,2024-08-13 21:37:00
107,9,258,4,2024-09-19 13:27:00
107,85,213,2,2024-09-27 21:39:00
107,38,546,9,2024-10-21 10:21:00
107,40,334,4,2024-10-28 05:23:00
108,26,697,9,2023-03-24 12:46:00
108,71,758,8,2023-03-30 00:33:00
108,46,790,6,2023-08-01 06:19:00
108,79,3,8,2023-08-12 15:31:00
108,66,144,5,2024-01-11 11:02:00
108,60,772,10,2024-01-22 12:45:00
108,49,879,3,2024-04-29 01:20:00
108,82,356,1,2024-05-20 14:53:00
108,93,412,10,2024-09-09 08:38:00
108,14,214,4,2024-11-27 22:00:00
109,82,603,2,2023-10-27 17:52:00
109,35,359,4,2024-02-02 05:41:00
109,52,902,7,2024-04-29 23:51:00
110,96,231,8,2023-02-12 19:30:00
111,6,916,8,2023-08-14 14:13:00
111,77,523,5,2024-05-11 04:23:00
111,51,937,8,2024-10-14 05:08:00
112,13,673,5,2023-04-06 21:53:00
112,30,711,9,2023-05-14 22:23:00
112,3,379,7,2023-07-24 02:38:00
112,18,665,6,2023-08-06 15:19:00
112,12,393,1,2023-12-31 14:38:00
112,20,283,10,2024-03-12 08:28:00
112,33,986,4,2024-03-14 07:23:00
112,21,175,5,2024-04-13 17:04:00
112,71,723,6,2024-11-29 02:01:00
113,24,369,8,2023-12-08 13:24:00
114,9,883,3,2023-03-04 11:14:00
114,51,529,3,2023-07-24 08:51:00
114,69,763,2,2023-07-31 08:51:00
114,60,909,5,2024-08-02 13:25:00
114,41,79,10,2024-08-24 21:32:00
114,57,683,2,2024-11-25 14:45:00
115,37,221,4,2023-02-05 10:21:00
115,53,80,2,2023-08-31 08:30:00
115,31,311,5,2023-10-07 17:20:00
115,59,618,7,2023-10-09 02:55:00
115,43,789,1,2024-04-06 17:03:00
115,94,536,5,2024-04-26 07:38:00
116,28,730,7,2023-06-07 01:19:00
116,92,657,3,2023-10-03 16:50:00
116,14,742,10,2024-03-25 07:07:00
116,98,596,1,2024-07-31 19:37:00
116,62,655,7,2024-12-07 10:18:00
117,69,332,1,2023-08-22 21:31:00
117,5,990,4,2024-02-13 05:21:00
117,80,704,1,2024-04-07 20:53:00
117,22,480,2,2024-06-09 01:48:00
118,64,410,1,2023-04-07 09:06:00
118,95,451,8,2023-09-10 11:45:00
118,3,343,9,2023-11-28 04:27:00
118,57,196,8,2023-12-15 19:42:00
118,11,514,8,2023-12-26 04:03:00
118,42,220,7,2023-12-28 13:34:00
118,3,725,9,2024-02-28 08:32:00
118,89,953,8,2024-11-14 17:38:00
118,59,492,4,2024-11-21 19:53:00
118,65,698,2,2024-11-25 01:57:00
119,23,751,3,2023-06-06 20:57:00
119,22,974,4,2023-09-02 10:29:00
119,48,621,3,2024-02-04 14:42:00
119,43,877,1,2024-07-22 21:36:00
119,48,844,10,2024-07-29 15:25:00
119,21,834,7,2024-09-07 21:21:00
119,11,927,9,2024-11-18 04:35:00
120,82,705,8,2023-01-08 03:18:00
120,4,644,1,2023-02-18 10:34:00
120,70,550,5,2023-02-18 21:26:00
120,93,465,3,2023-04-08 19:22:00
120,14,452,2,2023-08-30 23:41:00
120,81,238,1,2023-10-22 20:25:00
120,98,874,10,2023-12-02 18:31:00
120,43,266,4,2024-02-19 01:52:00
120,76,169,1,2024-04-17 16:05:00
120,32,389,9,2024-06-12 16:58:00
120,64,123,1,2024-08-07 03:42:00
120,12,347,9,2024-09-03 09:23:00
121,7,711,4,2023-07-18 03:12:00
121,45,930,10,2023-09-07 02:51:00
121,91,920,8,2023-11-08 13:27:00
122,98,39,7,2024-02-14 03:33:00
122,69,695,3,2024-08-06 02:12:00
122,26,968,1,2024-08-26 23:54:00
122,65,256,3,2024-11-19 20:41:00
122,36,341,9,2024-12-05 20:22:00
123,52,656,9,2023-08-27 10:50:00
123,40,260,3,2023-10-06 06:57:00
123,11,854,2,2023-11-29 10:23:00
123,84,346,3,2024-03-20 23:20:00
123,58,201,6,2024-06-24 00:58:00
123,33,954,9,2024-08-01 13:04:00
123,74,47,8,2024-12-12 16:21:00
124,98,276,6,2023-06-11 10:39:00
124,3,648,10,2023-07-26 04:11:00
124,22,103,3,2023-07-29 08:24:00
124,74,292,10,2023-08-25 08:53:00
124,37,577,5,2024-01-13 08:42:00
124,58,470,3,2024-01-14 05:22:00
124,5,661,10,2024-02-13 16:58:00
124,80,668,8,2024-03-07 21:35:00
125,84,890,2,2023-03-04 08:32:00
125,13,671,9,2023-04-23 10:30:00
125,76,990,1,2023-05-01 13:55:00
125,75,82,3,2023-07-02 06:23:00
125,4,232,3,2023-10-10 18:17:00
125,67,104,4,2024-02-05 12:40:00
125,70,528,9,2024-05-11 23:53:00
125,57,768,5,2024-11-25 06:27:00
126,78,898,6,2023-01-22 08:01:00
126,12,90,7,2023-04-26 10:49:00
126,48,453,6,2023-04-28 15:03:00
126,78,636,10,2023-05-18 08:06:00
126,18,394,7,2023-06-09 06:59:00
126,29,708,10,2023-09-23 17:16:00
126,36,295,6,2023-11-14 22:57:00
126,36,625,10,2024-02-15 00:39:00
126,80,652,4,2024-03-18 03:29:00
126,58,317,6,2024-06-16 21:35:00
126,38,484,9,2024-08-09 09:24:00
126,90,809,10,2024-08-19 18:43:00
127,66,45,6,2024-02-20 08:04:00
127,20,493,2,2024-04-24 09:59:00
128,35,958,3,2023-01-11 15:09:00
128,1,829,5,2023-04-01 13:05:00
128,56,374,7,2023-04-12 05:02:00
128,25,473,10,2023-11-18 12:05:00
128,96,447,6,2023-11-19 20:14:00
128,83,935,6,2024-03-19 19:52:00
128,96,840,3,2024-05-05 08:03:00
128,73,230,4,2024-07-13 02:38:00
128,18,200,8,2024-09-27 02:17:00
128,68,578,5,2024-10-15 13:54:00
128,84,789,9,2024-12-11 21:54:00
129,31,94,3,2023-02-17 07:02:00
129,28,416,3,2024-02-06 12:45:00
129,99,776,5,2024-11-25 05:59:00
130,50,591,4,2024-04-03 05:14:00
130,85,693,6,2024-09-16 13:56:00
130,68,307,2,2024-10-15 13:09:00
131,37,24,1,2023-01-26 23:41:00
131,46,867,2,2023-02-12 05:50:00
131,69,859,5,2023-02-25 09:37:00
131,66,881,7,2024-04-16 07:15:00
131,45,274,8,2024-05-14 00:50:00
131,12,292,3,2024-07-07 00:14:00
131,90,37,6,2024-07-10 18:11:00
132,9,561,9,2023-05-24 07:04:00
132,99,917,4,2023-05-30 15:27:00
132,49,328,9,2023-11-02 02:20:00
132,95,446,9,2024-01-05 05:28:00
132,67,856,3,2024-02-23 23:35:00
132,87,231,3,2024-03-24 23:08:00
132,81,472,1,2024-05-13 00:26:00
132,5,697,1,2024-08-22 11:50:00
132,10,477,3,2024-09-03 19:58:00
133,74,342,6,2024-03-04 10:25:00
133,24,544,6,2024-03-13 10:13:00
133,28,18,9,2024-05-13 01:03:00
133,80,650,5,2024-05-18 09:22:00
133,57,708,5,2024-08-26 03:51:00
133,45,788,4,2024-11-11 05:48:00
133,78,881,10,2024-12-27 16:33:00
134,30,777,9,2023-09-11 14:30:00
134,32,533,10,2024-05-08 22:56:00
135,85,269,2,2023-02-23 22:06:00
135,54,191,10,2023-06-12 03:20:00
135,63,553,6,2023-10-06 19:31:00
135,76,559,3,2023-10-22 15:06:00
135,44,446,1,2024-01-30 01:41:00
135,59,594,5,2024-02-08 17:45:00
135,35,146,2,2024-09-30 01:20:00
135,62,433,3,2024-11-20 21:14:00
135,58,690,10,2024-11-29 08:30:00
136,66,533,1,2023-05-09 22:03:00
136,56,779,3,2023-05-17 15:44:00
136,36,755,9,2023-10-30 21:16:00
136,20,911,2,2024-09-13 02:51:00
137,36,819,9,2023-12-17 11:24:00
137,92,844,6,2024-01-26 12:39:00
137,1,871,5,2024-04-22 17:38:00
137,18,32,6,2024-09-01 20:28:00
137,86,239,3,2024-09-18 11:08:00
138,18,943,8,2023-03-20 17:47:00
138,29,981,4,2023-03-31 08:46:00
138,23,703,1,2023-04-18 19:27:00
138,88,101,7,2023-04-30 01:49:00
138,75,868,6,2023-05-09 04:46:00
138,56,442,10,2024-05-05 05:23:00
138,26,160,1,2024-07-12 17:58:00
138,23,680,1,2024-10-30 23:37:00
138,23,744,3,2024-11-09 00:00:00
138,18,670,3,2024-12-21 23:36:00
139,93,640,3,2023-01-27 06:50:00
139,99,4,7,2023-04-28 19:10:00
139,92,389,5,2023-08-17 22:05:00
139,23,742,2,2023-11-26 05:51:00
139,36,239,9,2024-01-02 06:22:00
139,5,117,2,2024-02-26 16:14:00
139,48,613,1,2024-04-15 07:11:00
139,96,968,10,2024-10-17 04:17:00
139,39,643,6,2024-12-16 06:33:00
140,1,690,9,2023-01-14 19:17:00
140,31,516,5,2024-09-30 08:25:00
141,57,633,8,2023-01-16 15:46:00
141,62,533,10,2023-02-05 23:24:00
141,57,124,9,2023-04-08 23:46:00
141,91,845,7,2023-07-12 07:42:00
141,19,240,2,2024-06-01 03:49:00
141,30,292,7,2024-07-28 22:59:00
142,50,425,9,2023-01-28 20:53:00
142,43,288,10,2023-02-28 11:40:00
142,91,399,3,2023-08-15 16:27:00
142,67,878,7,2023-11-23 16:34:00
142,46,13,10,2023-12-24 02:03:00
142,44,664,7,2024-03-04 23:15:00
142,94,197,10,2024-03-15 13:24:00
142,91,857,1,2024-04-06 09:46:00
142,40,637,10,2024-06-18 22:32:00
142,50,640,4,2024-07-15 17:34:00
142,86,969,7,2024-07-23 16:18:00
142,56,300,8,2024-12-05 10:21:00
143,15,667,6,2023-09-20 21:16:00
143,27,789,3,2024-03-26 10:23:00
144,81,333,10,2023-03-03 05:30:00
144,11,941,6,2023-05-22 04:05:00
144,41,410,3,2024-02-17 00:33:00
144,51,566,8,2024-05-07 07:20:00
144,48,126,8,2024-07-02 19:03:00
144,68,87,7,2024-08-28 17:47:00
144,65,587,2,2024-10-28 21:01:00
144,88,451,3,2024-12-20 17:41:00
144,87,814,5,2024-12-30 15:54:00
145,97,641,9,2023-07-16 20:49:00
146,94,429,9,2023-06-26 23:20:00
146,83,791,9,2023-07-21 00:46:00
146,28,454,7,2023-09-21 04:54:00
146,55,951,5,2024-03-08 00:43:00
146,4,43,3,2024-06-20 08:09:00
146,8,234,4,2024-07-04 22:53:00
146,94,635,2,2024-07-13 10:52:00
146,94,167,4,2024-11-05 04:31:00
146,56,716,1,2024-12-02 06:49:00
146,9,295,3,2024-12-10 18:20:00
146,61,945,1,2024-12-16 13:15:00
146,58,373,5,2024-12-27 12:19:00
147,38,251,6,2023-01-18 23:49:00
147,43,171,10,2023-03-11 06:15:00
147,36,503,3,2023-03-24 08:32:00
147,63,119,5,2023-05-21 11:32:00
147,39,313,8,2023-05-28 22:02:00
147,86,825,10,2023-07-06 21:12:00
147,19,405,9,2023-12-08 01:55:00
147,51,293,6,2024-01-05 16:37:00
147,23,334,4,2024-04-11 09:42:00
147,54,214,9,2024-05-31 09:18:00
147,6,953,5,2024-10-30 16:33:00
147,28,697,4,2024-11-24 09:13:00
148,85,943,1,2023-10-17 06:27:00
148,30,848,9,2024-02-03 10:02:00
148,23,285,8,2024-08-29 16:51:00
149,25,317,10,2023-03-29 15:41:00
149,89,897,9,2023-05-10 04:53:00
149,13,83,4,2023-12-01 18:20:00
149,39,705,8,2024-10-28 02:44:00
149,64,514,2,2024-11-11 15:10:00
150,51,215,2,2023-10-07 06:00:00
150,75,205,5,2024-09-27 23:40:00
150,33,953,10,2024-11-15 18:35:00
151,7,196,7,2023-03-26 14:10:00
151,15,270,3,2023-06-03 01:35:00
151,57,949,7,2023-06-22 06:42:00
151,55,54,7,2023-10-15 13:20:00
151,9,38,1,2024-02-08 09:54:00
151,48,135,6,2024-04-05 16:08:00
152,87,531,2,2023-03-05 06:29:00
152,3,40,6,2023-06-06 03:31:00
152,38,434,2,2023-06-21 01:37:00
152,19,621,7,2023-08-15 23:02:00
152,8,237,9,2023-10-19 05:21:00
152,88,741,4,2024-05-21 20:15:00
152,96,603,1,2024-05-26 06:42:00
152,29,268,9,2024-06-20 09:59:00
152,1,490,9,2024-08-30 10:50:00
152,74,385,3,2024-09-23 18:39:00
152,23,572,7,2024-10-11 18:00:00
152,11,141,9,2024-10-26 16:04:00
152,74,192,9,2024-11-20 22:16:00
153,83,56,1,2023-04-19 23:32:00
153,74,715,1,2023-10-20 02:38:00
153,93,868,8,2024-04-08 03:47:00
153,45,633,8,2024-04-25 17:34:00
153,4,258,7,2024-10-22 17:12:00
153,65,120,9,2024-11-25 19:41:00
154,79,250,3,2023-02-09 04:43:00
154,15,317,7,2023-03-30 15:30:00
154,33,92,3,2023-07-01 14:21:00
154,13,83,2,2023-07-22 05:06:00
154,32,340,9,2023-08-06 06:12:00
154,98,258,1,2023-08-13 02:03:00
154,7,375,6,2024-02-27 17:53:00
154,96,2,5,2024-04-29 16:11:00
154,11,564,10,2024-05-08 21:01:00
154,67,125,10,2024-05-28 06:57:00
154,23,883,3,2024-10-17 04:19:00
154,94,546,1,2024-11-06 02:24:00
155,63,815,4,2023-06-01 20:05:00
155,66,998,9,2023-07-03 10:28:00
155,41,192,3,2024-05-07 04:55:00
155,86,729,9,2024-05-27 19:46:00
155,25,323,6,2024-07-26 13:51:00
155,99,574,9,2024-09-22 05:20:00
156,98,437,3,2023-01-03 16:57:00
156,99,227,9,2023-03-31 23:47:00
156,61,626,1,2023-04-18 10:05:00
156,47,739,4,2023-05-07 13:54:00
156,25,292,10,2024-02-25 07:14:00
156,77,709,1,2024-05-02 01:43:00
156,26,102,1,2024-07-15 23:06:00
157,6,775,1,2023-02-05 01:39:00
157,41,514,4,2023-06-28 17:44:00
157,75,419,8,2023-07-02 02:06:00
157,82,441,10,2023-07-18 16:10:00
157,88,119,2,2023-11-22 21:16:00
157,27,544,8,2024-02-22 17:17:00
157,96,870,6,2024-05-31 18:26:00
157,86,489,8,2024-08-06 16:34:00
157,28,131,10,2024-09-04 00:41:00
157,72,874,9,2024-09-20 21:09:00
157,52,151,4,2024-10-05 05:47:00
158,82,162,5,2023-02-27 10:11:00
158,86,654,5,2023-06-29 12:00:00
158,6,174,3,2023-08-23 09:26:00
158,50,447,3,2023-12-23 09:31:00
158,10,818,9,2024-01-26 21:14:00
158,84,477,8,2024-03-13 14:17:00
158,42,715,3,2024-09-06 02:40:00
158,54,409,5,2024-11-28 22:39:00
159,72,343,9,2023-09-14 19:40:00
160,7,550,1,2023-11-23 13:22:00
160,64,470,2,2024-01-03 08:31:00
160,93,485,1,2024-03-13 07:49:00
160,48,56,5,2024-04-06 20:43:00
160,66,813,8,2024-06-21 12:16:00
160,92,425,5,2024-08-06 11:41:00
160,24,633,9,2024-10-07 18:34:00
161,75,180,8,2023-08-03 01:26:00
161,56,174,4,2023-08-30 14:48:00
161,70,804,7,2023-12-25 06:57:00
161,47,295,1,2024-02-09 07:53:00
161,58,933,4,2024-02-23 06:29:00
161,46,156,2,2024-04-14 20:30:00
161,93,168,8,2024-10-04 08:24:00
161,38,827,2,2024-10-07 21:40:00
162,3,852,9,2023-03-02 07:00:00
162,20,823,2,2023-03-14 00:05:00
162,63,456,3,2023-07-23 05:33:00
162,16,449,8,2023-08-16 20:54:00
162,46,428,3,2023-10-27 03:48:00
162,18,508,5,2024-02-01 02:12:00
162,48,571,4,2024-03-17 08:33:00
162,83,936,10,2024-06-03 23:18:00
162,39,903,6,2024-08-12 15:43:00
163,69,785,9,2023-01-17 06:57:00
163,87,633,2,2023-06-13 15:36:00
163,95,589,7,2023-06-27 16:50:00
163,83,166,2,2024-02-16 01:47:00
163,87,608,5,2024-02-26 10:56:00
163,93,458,4,2024-03-16 03:10:00
163,32,137,6,2024-08-06 22:17:00
163,84,659,7,2024-10-12 20:06:00
163,54,377,10,2024-11-07 03:42:00
164,27,768,5,2023-01-21 20:38:00
164,74,972,1,2023-01-31 00:38:00
164,7,726,4,2023-02-06 04:35:00
164,6,817,10,2023-05-07 10:24:00
164,12,268,3,2023-07-05 02:43:00
164,30,844,2,2023-07-16 07:48:00
164,5,650,5,2023-08-21 22:36:00
164,61,639,4,2023-12-01 14:29:00
164,46,332,4,2024-03-31 10:21:00
164,3,449,10,2024-04-12 10:14:00
164,13,163,1,2024-05-30 00:12:00
164,18,981,2,2024-11-28 08:08:00
165,12,728,1,2023-01-26 12:36:00
165,37,559,7,2023-04-25 10:34:00
165,30,117,9,2023-04-30 03:53:00
165,14,855,3,2023-12-12 19:55:00
165,14,26,2,2024-09-24 08:01:00
165,45,339,9,2024-11-15 15:23:00
166,64,28,3,2023-01-03 16:54:00
166,28,554,6,2023-01-04 13:08:00
166,39,259,9,2023-01-05 15:03:00
166,77,270,5,2023-02-27 22:33:00
166,34,39,2,2023-07-09 04:31:00
166,41,833,9,2023-08-23 09:39:00
166,68,594,7,2024-04-18 21:20:00
166,15,777,4,2024-05-03 20:19:00
166,88,431,1,2024-06-17 19:31:00
167,37,417,3,2023-02-03 17:19:00
167,88,305,8,2023-05-30 13:08:00
167,82,83,8,2024-01-06 17:47:00
167,9,826,3,2024-02-22 13:58:00
167,88,72,9,2024-06-04 01:46:00
167,9,961,5,2024-06-04 17:27:00
167,90,937,10,2024-06-13 18:37:00
167,80,839,5,2024-07-15 06:23:00
167,94,792,3,2024-09-20 08:56:00
167,40,353,2,2024-10-08 11:23:00
168,82,474,7,2023-05-26 07:56:00
168,73,681,1,2023-12-12 08:47:00
168,6,451,8,2024-07-16 12:38:00
169,56,171,3,2023-07-08 21:14:00
169,7,426,4,2023-08-28 18:18:00
169,28,54,4,2024-05-31 19:18:00
170,89,15,8,2023-03-10 03:55:00
170,4,441,10,2023-09-01 20:16:00
170,77,610,7,2023-11-17 17:39:00
170,3,262,3,2023-12-21 11:14:00
170,49,58,2,2024-01-04 17:57:00
170,60,412,9,2024-01-09 11:19:00
170,25,114,3,2024-02-14 08:03:00
170,34,147,5,2024-02-23 20:15:00
170,31,861,3,2024-03-10 19:47:00
170,88,515,3,2024-04-01 19:43:00
170,43,401,8,2024-04-07 13:46:00
170,72,892,1,2024-07-31 04:37:00
170,59,875,3,2024-10-01 11:45:00
171,17,367,10,2023-10-22 10:07:00
171,31,997,7,2024-05-03 09:40:00
171,68,902,2,2024-05-09 17:20:00
171,98,566,1,2024-06-28 06:24:00
171,74,639,9,2024-07-08 07:09:00
172,30,665,7,2023-01-23 03:35:00
172,29,298,6,2023-01-24 00:37:00
172,1,904,7,2023-02-19 11:00:00
172,1,986,6,2023-03-29 09:51:00
172,71,392,2,2023-04-21 10:34:00
172,23,889,1,2023-05-27 14:40:00
172,20,853,6,2023-07-15 11:42:00
172,67,386,8,2023-11-27 11:42:00
172,62,57,1,2023-12-21 16:58:00
172,13,836,3,2024-02-26 10:30:00
172,15,609,9,2024-11-19 07:56:00
172,73,86,10,2024-12-02 12:16:00
172,7,324,3,2024-12-09 17:27:00
173,87,795,10,2023-01-09 20:37:00
173,47,297,8,2023-04-29 10:13:00
173,45,492,8,2023-09-14 09:05:00
173,57,970,10,2023-11-14 05:57:00
173,75,878,6,2023-12-11 21:47:00
173,58,23,9,2024-02-11 04:12:00
173,1,954,6,2024-06-19 23:09:00
173,69,473,5,2024-10-21 15:41:00
173,33,344,7,2024-10-24 22:40:00
173,65,661,1,2024-10-25 22:55:00
173,76,690,2,2024-11-08 01:50:00
174,99,237,10,2023-01-16 23:55:00
174,74,340,9,2023-08-02 06:26:00
174,97,382,9,2023-11-17 05:43:00
174,9,303,1,2024-02-18 16:54:00
174,51,852,4,2024-05-14 04:24:00
174,71,222,3,2024-12-03 07:03:00
174,87,285,3,2024-12-12 06:03:00
175,4,496,6,2023-01-03 04:15:00
175,8,115,7,2023-07-26 21:57:00
175,18,287,6,2023-08-09 21:29:00
175,61,48,3,2023-09-22 17:15:00
175,51,33,10,2023-12-10 02:21:00
175,74,616,3,2024-03-05 19:22:00
175,64,385,2,2024-06-29 02:05:00
175,14,493,6,2024-07-28 11:30:00
175,95,607,4,2024-08-05 19:11:00
175,76,801,1,2024-08-31 22:57:00
175,60,770,5,2024-11-26 19:22:00
175,35,931,8,2024-12-07 23:25:00
176,83,429,7,2024-01-03 02:34:00
176,38,891,3,2024-06-06 09:09:00
177,72,277,3,2023-07-08 15:37:00
177,38,88,7,2023-09-17 19:27:00
177,92,769,1,2023-11-26 17:07:00
177,47,82,1,2024-01-05 01:42:00
177,3,863,3,2024-02-14 08:35:00
177,9,272,6,2024-06-16 03:33:00
177,23,857,2,2024-09-21 18:00:00
177,20,525,5,2024-11-06 17:01:00
177,35,501,8,2024-12-06 22:44:00
178,41,67,2,2023-04-17 00:39:00
178,19,134,3,2023-08-21 01:16:00
178,74,375,1,2023-09-17 00:10:00
178,52,644,10,2023-12-28 18:05:00
178,57,498,2,2024-01-02 05:54:00
178,33,445,9,2024-02-04 20:27:00
178,31,886,9,2024-03-02 12:03:00
178,18,81,6,2024-07-13 06:55:00
178,42,937,4,2024-08-06 02:00:00
178,44,465,2,2024-12-19 23:34:00
179,80,929,1,2023-02-12 02:03:00
179,63,811,4,2023-05-01 04:15:00
179,97,363,1,2023-09-15 03:56:00
179,19,562,9,2023-09-29 00:06:00
179,6,582,10,2024-04-28 00:54:00
179,91,552,3,2024-06-10 05:00:00
179,48,747,6,2024-06-22 10:38:00
179,69,494,10,2024-06-25 03:18:00
179,35,90,2,2024-07-24 04:57:00
179,16,508,4,2024-07-30 23:41:00
179,29,601,2,2024-08-22 14:57:00
180,41,136,1,2023-02-12 09:10:00
180,50,128,2,2023-06-07 22:11:00
180,80,938,1,2023-10-13 00:31:00
180,96,229,3,2023-12-31 22:19:00
180,7,764,6,2024-02-27 16:09:00
180,1,949,3,2024-03-18 19:50:00
180,91,84,10,2024-05-17 06:21:00
180,66,110,8,2024-05-21 03:30:00
180,70,576,8,2024-06-28 21:33:00
180,20,502,10,2024-07-29 03:49:00
180,5,8,8,2024-09-13 17:48:00
180,69,268,9,2024-12-23 13:40:00
181,5,592,5,2023-02-07 18:07:00
181,57,940,7,2023-02-26 18:41:00
181,45,353,1,2023-07-12 10:21:00
181,51,129,4,2023-11-27 01:08:00
181,42,826,1,2023-12-23 08:08:00
181,25,255,10,2024-01-18 19:47:00
182,19,396,6,2023-02-01 03:02:00
182,61,55,5,2023-02-10 10:44:00
182,47,937,9,2023-09-24 07:35:00
182,95,881,6,2024-02-25 00:27:00
182,33,465,9,2024-03-11 23:12:00
183,22,928,4,2023-01-29 10:05:00
183,29,409,2,2023-02-21 10:47:00
183,45,427,9,2023-03-25 07:44:00
183,3,116,9,2023-11-06 11:10:00
183,91,20,7,2024-05-13 10:57:00
183,43,699,10,2024-06-04 19:48:00
183,89,284,9,2024-07-06 03:27:00
183,48,715,3,2024-10-24 12:38:00
183,23,335,2,2024-10-25 23:45:00
184,93,992,3,2023-06-25 16:56:00
184,69,244,5,2023-07-28 06:30:00
184,95,741,6,2023-12-28 18:12:00
184,89,286,10,2024-08-20 02:00:00
184,82,847,6,2024-09-22 13:39:00
184,66,409,10,2024-11-07 00:51:00
185,44,22,6,2023-01-05 01:55:00
185,86,121,10,2023-07-23 01:04:00
185,21,822,6,2023-08-08 10:00:00
185,80,719,1,2023-11-23 10:03:00
185,44,140,6,2024-02-21 08:30:00
185,6,353,1,2024-10-24 16:49:00
185,43,58,8,2024-12-28 19:31:00
186,67,522,9,2023-05-31 05:07:00
186,3,266,1,2024-10-06 08:52:00
187,75,549,8,2024-05-13 22:35:00
188,5,277,1,2023-04-19 08:11:00
188,57,729,10,2023-06-21 17:12:00
188,39,97,9,2023-07-02 21:08:00
188,13,926,7,2023-08-03 10:23:00
188,62,129,4,2023-08-29 08:08:00
188,4,417,4,2023-12-16 02:15:00
188,94,490,9,2024-03-04 10:51:00
188,82,619,6,2024-04-20 22:44:00
188,20,810,9,2024-09-21 13:41:00
189,53,382,10,2023-01-19 22:20:00
189,82,54,10,2023-04-17 12:59:00
189,27,405,8,2023-06-18 01:26:00
189,89,615,6,2023-06-18 20:25:00
189,29,9,1,2023-09-02 14:14:00
189,75,813,5,2023-09-16 21:19:00
189,41,185,4,2024-05-30 10:28:00
189,72,678,3,2024-06-12 04:57:00
189,60,743,4,2024-07-12 03:37:00
189,16,317,3,2024-10-07 12:11:00
190,60,983,5,2024-06-01 10:55:00
191,30,408,2,2023-02-18 14:40:00
191,1,328,8,2023-04-01 05:22:00
191,50,714,1,2024-01-03 08:49:00
191,83,81,4,2024-02-20 14:39:00
191,38,720,5,2024-04-01 01:44:00
192,62,900,5,2023-03-28 07:30:00
192,35,684,3,2023-06-05 05:54:00
192,27,335,5,2023-08-25 04:46:00
192,5,433,7,2023-09-22 16:12:00
192,90,212,1,2023-11-03 05:33:00
192,67,715,6,2024-04-12 19:34:00
192,11,196,4,2024-09-13 01:06:00
193,12,153,5,2023-12-23 17:09:00
193,48,166,5,2024-02-27 06:43:00
193,58,332,7,2024-07-31 01:12:00
193,41,597,2,2024-08-19 08:34:00
193,47,9,8,2024-09-06 07:06:00
194,15,318,9,2023-10-15 12:48:00
194,38,756,7,2024-01-30 14:42:00
194,48,940,10,2024-02-20 06:02:00
194,66,85,1,2024-08-12 15:51:00
194,33,701,2,2024-11-03 14:44:00
194,38,640,7,2024-11-24 02:00:00
194,55,672,4,2024-12-12 19:36:00
195,17,274,9,2023-05-06 10:53:00
195,72,657,8,2023-05-07 00:07:00
195,43,206,6,2024-01-11 12:17:00
195,93,158,5,2024-05-14 23:11:00
195,62,458,8,2024-08-09 03:07:00
195,57,580,5,2024-12-07 13:40:00
195,30,616,4,2024-12-23 09:25:00
195,97,903,1,2024-12-30 10:00:00
196,67,985,9,2023-04-16 07:32:00
196,62,212,8,2023-05-31 07:35:00
196,17,829,7,2023-06-23 11:02:00
196,96,657,3,2023-09-21 04:32:00
196,85,633,10,2023-09-27 04:04:00
196,4,824,10,2023-10-10 14:00:00
196,33,204,8,2023-11-27 02:27:00
196,45,389,1,2024-02-23 19:49:00
196,93,323,6,2024-03-03 09:37:00
196,96,848,1,2024-03-28 20:25:00
196,33,303,6,2024-04-06 19:15:00
196,13,29,8,2024-05-31 17:09:00
196,3,845,6,2024-07-13 20:42:00
197,13,959,3,2023-01-20 16:31:00
197,83,286,9,2024-01-25 02:30:00
197,52,813,7,2024-02-18 21:22:00
197,49,853,2,2024-05-26 09:49:00
197,67,104,7,2024-05-26 11:23:00
197,75,269,2,2024-12-16 02:38:00
198,19,6,7,2023-01-23 03:27:00
198,16,44,1,2023-02-27 05:31:00
198,11,912,4,2023-03-01 01:48:00
198,37,315,9,2024-05-10 10:56:00
198,50,551,6,2024-10-11 22:39:00
198,7,719,2,2024-11-08 04:36:00
199,84,252,4,2023-05-31 21:36:00
199,23,622,7,2023-06-25 22:30:00
199,46,359,4,2023-09-24 05:05:00
199,31,80,8,2023-09-24 05:09:00
199,39,93,9,2023-10-08 19:21:00
199,72,402,8,2023-10-26 02:18:00
