,date,store_number,item_number,quantity,order_number
607,2023-12-07 06:08:00,84,283,5,96
608,2024-04-20 07:02:00,53,376,4,96
609,2024-05-22 10:34:00,98,744,6,96
610,2024-10-07 11:51:00,19,234,4,96
611,2024-10-10 22:41:00,54,256,6,96
612,2024-10-31 23:45:00,39,424,8,96
613,2023-01-22 23:43:00,73,991,10,97
614,2023-06-09 19:05:00,12,464,4,98
615,2023-09-05 12:14:00,12,213,7,98
616,2024-02-02 23:23:00,34,754,4,98
617,2024-05-01 14:41:00,5,277,5,98
618,2023-02-08 03:35:00,82,398,1,99
619,2023-02-21 14:15:00,38,677,5,99
620,2023-03-03 11:08:00,33,819,9,99
621,2023-12-22 22:41:00,93,189,7,99
622,2024-12-13 04:17:00,69,119,7,99
623,2023-04-29 22:07:00,27,27,6,100
624,2023-06-10 20:40:00,6,102,6,100
625,2023-07-06 18:42:00,66,294,9,100
626,2023-11-01 02:32:00,6,959,2,100
627,2024-03-18 01:38:00,93,440,3,100
628,2024-09-16 01:07:00,98,557,9,100
629,2024-12-05 07:19:00,16,337,9,100
630,2023-01-12 23:31:00,16,161,3,101
631,2023-01-31 17:55:00,41,484,2,101
632,2023-03-18 16:41:00,79,611,4,101
633,2023-12-19 20:15:00,81,774,7,101
634,2024-03-03 23:53:00,26,659,10,101
635,2024-03-08 06:19:00,45,225,4,101
636,2024-04-27 18:53:00,34,893,4,101
637,2024-09-06 01:25:00,76,563,5,101
638,2024-11-22 09:50:00,76,378,6,101
639,2024-12-29 22:10:00,71,552,2,101
640,2023-08-20 02:11:00,24,655,2,102
641,2023-08-28 13:01:00,76,143,7,102
642,2023-09-14 05:36:00,91,518,8,102
643,2023-11-22 03:45:00,70,616,5,102
644,2024-02-06 09:56:00,33,436,2,102
645,2024-03-25 07:26:00,94,418,6,102
646,2024-09-27 22:43:00,12,928,6,102
647,2023-03-18 02:06:00,46,439,7,103
648,2023-05-13 03:36:00,14,374,2,103
649,2023-10-10 06:43:00,83,439,3,103
650,2023-11-04 06:17:00,91,484,1,103
651,2024-02-17 00:22:00,49,365,9,103
652,2024-05-26 04:24:00,59,598,7,103
653,2024-07-12 10:20:00,33,488,7,103
654,2024-07-13 01:50:00,79,120,9,103
655,2024-08-20 14:31:00,18,255,9,103
656,2024-10-12 01:13:00,98,757,2,103
657,2024-12-24 17:28:00,25,524,10,103
658,2023-05-13 04:03:00,97,298,5,104
659,2024-04-13 19:08:00,27,32,7,104
660,2024-08-11 13:46:00,73,546,1,104
661,2024-10-06 18:01:00,76,663,7,104
662,2023-02-06 07:31:00,17,909,10,105
663,2023-05-14 10:55:00,76,440,7,105
664,2023-09-07 04:20:00,7,977,10,105
665,2023-09-17 00:59:00,41,564,9,105
666,2023-10-12 16:19:00,56,925,1,105
667,2024-02-10 22:41:00,73,130,5,105
668,2024-02-14 16:16:00,96,318,8,105
669,2024-02-26 10:09:00,32,118,4,105
670,2024-05-19 22:08:00,99,460,10,105
671,2024-05-22 04:00:00,77,339,8,105
672,2024-08-24 06:06:00,64,931,10,105
673,2024-09-22 02:29:00,57,150,4,105
674,2024-09-23 06:18:00,99,474,3,105
675,2023-01-16 22:30:00,17,992,9,106
676,2023-02-23 02:01:00,38,505,2,106
677,2024-06-23 19:37:00,64,900,6,106
678,2023-04-03 06:44:00,69,912,10,107
679,2023-06-24 12:31:00,96,557,3,107
680,2023-11-12 22:51:00,2,201,8,107
681,2023-12-29 21:40:00,59,977,8,107
682,2024-03-29 07:28:00,80,528,8,107
683,2024-05-30 00:10:00,42,275,9,107
684,2024-06-04 14:04:00,37,426,9,107
685,2024-08-07 01:42:00,81,318,9,107
686,2024-08-13 21:37:00,98,656,5,107
687,2024-09-19 13:27:00,9,258,4,107
688,2024-09-27 21:39:00,85,213,2,107
689,2024-10-21 10:21:00,38,546,9,107
690,2024-10-28 05:23:00,40,334,4,107
691,2023-03-24 12:46:00,26,697,9,108
692,2023-03-30 00:33:00,71,758,8,108
693,2023-08-01 06:19:00,46,790,6,108
694,2023-08-12 15:31:00,79,3,8,108
695,2024-01-11 11:02:00,66,144,5,108
696,2024-01-22 12:45:00,60,772,10,108
697,2024-04-29 01:20:00,49,879,3,108
698,2024-05-20 14:53:00,82,356,1,108
699,2024-09-09 08:38:00,93,412,10,108
700,2024-11-27 22:00:00,14,214,4,108
701,2023-10-27 17:52:00,82,603,2,109
702,2024-02-02 05:41:00,35,359,4,109
703,2024-04-29 23:51:00,52,902,7,109
704,2023-02-12 19:30:00,96,231,8,110
705,2023-08-14 14:13:00,6,916,8,111
706,2024-05-11 04:23:00,77,523,5,111
707,2024-10-14 05:08:00,51,937,8,111
708,2023-04-06 21:53:00,13,673,5,112
709,2023-05-14 22:23:00,30,711,9,112
710,2023-07-24 02:38:00,3,379,7,112
711,2023-08-06 15:19:00,18,665,6,112
712,2023-12-31 14:38:00,12,393,1,112
713,2024-03-12 08:28:00,20,283,10,112
714,2024-03-14 07:23:00,33,986,4,112
715,2024-04-13 17:04:00,21,175,5,112
716,2024-11-29 02:01:00,71,723,6,112
717,2023-12-08 13:24:00,24,369,8,113
718,2023-03-04 11:14:00,9,883,3,114
719,2023-07-24 08:51:00,51,529,3,114
720,2023-07-31 08:51:00,69,763,2,114
721,2024-08-02 13:25:00,60,909,5,114
722,2024-08-24 21:32:00,41,79,10,114
723,2024-11-25 14:45:00,57,683,2,114
724,2023-02-05 10:21:00,37,221,4,115
725,2023-08-31 08:30:00,53,80,2,115
726,2023-10-07 17:20:00,31,311,5,115
727,2023-10-09 02:55:00,59,618,7,115
728,2024-04-06 17:03:00,43,789,1,115
729,2024-04-26 07:38:00,94,536,5,115
730,2023-06-07 01:19:00,28,730,7,116
731,2023-10-03 16:50:00,92,657,3,116
732,2024-03-25 07:07:00,14,742,10,116
733,2024-07-31 19:37:00,98,596,1,116
734,2024-12-07 10:18:00,62,655,7,116
735,2023-08-22 21:31:00,69,332,1,117
736,2024-02-13 05:21:00,5,990,4,117
737,2024-04-07 20:53:00,80,704,1,117
738,2024-06-09 01:48:00,22,480,2,117
739,2023-04-07 09:06:00,64,410,1,118
740,2023-09-10 11:45:00,95,451,8,118
741,2023-11-28 04:27:00,3,343,9,118
742,2023-12-15 19:42:00,57,196,8,118
743,2023-12-26 04:03:00,11,514,8,118
744,2023-12-28 13:34:00,42,220,7,118
745,2024-02-28 08:32:00,3,725,9,118
746,2024-11-14 17:38:00,89,953,8,118
747,2024-11-21 19:53:00,59,492,4,118
748,2024-11-25 01:57:00,65,698,2,118
749,2023-06-06 20:57:00,23,751,3,119
750,2023-09-02 10:29:00,22,974,4,119
751,2024-02-04 14:42:00,48,621,3,119
752,2024-07-22 21:36:00,43,877,1,119
753,2024-07-29 15:25:00,48,844,10,119
754,2024-09-07 21:21:00,21,834,7,119
755,2024-11-18 04:35:00,11,927,9,119
756,2023-01-08 03:18:00,82,705,8,120
757,2023-02-18 10:34:00,4,644,1,120
758,2023-02-18 21:26:00,70,550,5,120
759,2023-04-08 19:22:00,93,465,3,120
760,2023-08-30 23:41:00,14,452,2,120
761,2023-10-22 20:25:00,81,238,1,120
762,2023-12-02 18:31:00,98,874,10,120
763,2024-02-19 01:52:00,43,266,4,120
764,2024-04-17 16:05:00,76,169,1,120
765,2024-06-12 16:58:00,32,389,9,120
766,2024-08-07 03:42:00,64,123,1,120
767,2024-09-03 09:23:00,12,347,9,120
768,2023-07-18 03:12:00,7,711,4,121
769,2023-09-07 02:51:00,45,930,10,121
770,2023-11-08 13:27:00,91,920,8,121
771,2024-02-14 03:33:00,98,39,7,122
772,2024-08-06 02:12:00,69,695,3,122
773,2024-08-26 23:54:00,26,968,1,122
774,2024-11-19 20:41:00,65,256,3,122
775,2024-12-05 20:22:00,36,341,9,122
776,2023-08-27 10:50:00,52,656,9,123
777,2023-10-06 06:57:00,40,260,3,123
778,2023-11-29 10:23:00,11,854,2,123
779,2024-03-20 23:20:00,84,346,3,123
780,2024-06-24 00:58:00,58,201,6,123
781,2024-08-01 13:04:00,33,954,9,123
782,2024-12-12 16:21:00,74,47,8,123
783,2023-06-11 10:39:00,98,276,6,124
784,2023-07-26 04:11:00,3,648,10,124
785,2023-07-29 08:24:00,22,103,3,124
786,2023-08-25 08:53:00,74,292,10,124
787,2024-01-13 08:42:00,37,577,5,124
788,2024-01-14 05:22:00,58,470,3,124
789,2024-02-13 16:58:00,5,661,10,124
790,2024-03-07 21:35:00,80,668,8,124
791,2023-03-04 08:32:00,84,890,2,125
792,2023-04-23 10:30:00,13,671,9,125
793,2023-05-01 13:55:00,76,990,1,125
794,2023-07-02 06:23:00,75,82,3,125
795,2023-10-10 18:17:00,4,232,3,125
796,2024-02-05 12:40:00,67,104,4,125
797,2024-05-11 23:53:00,70,528,9,125
798,2024-11-25 06:27:00,57,768,5,125
799,2023-01-22 08:01:00,78,898,6,126
800,2023-04-26 10:49:00,12,90,7,126
801,2023-04-28 15:03:00,48,453,6,126
802,2023-05-18 08:06:00,78,636,10,126
803,2023-06-09 06:59:00,18,394,7,126
804,2023-09-23 17:16:00,29,708,10,126
805,2023-11-14 22:57:00,36,295,6,126
806,2024-02-15 00:39:00,36,625,10,126
807,2024-03-18 03:29:00,80,652,4,126
808,2024-06-16 21:35:00,58,317,6,126
809,2024-08-09 09:24:00,38,484,9,126
810,2024-08-19 18:43:00,90,809,10,126
811,2024-02-20 08:04:00,66,45,6,127
812,2024-04-24 09:59:00,20,493,2,127
813,2023-01-11 15:09:00,35,958,3,128
814,2023-04-01 13:05:00,1,829,5,128
815,2023-04-12 05:02:00,56,374,7,128
816,2023-11-18 12:05:00,25,473,10,128
817,2023-11-19 20:14:00,96,447,6,128
818,2024-03-19 19:52:00,83,935,6,128
819,2024-05-05 08:03:00,96,840,3,128
820,2024-07-13 02:38:00,73,230,4,128
821,2024-09-27 02:17:00,18,200,8,128
822,2024-10-15 13:54:00,68,578,5,128
823,2024-12-11 21:54:00,84,789,9,128
824,2023-02-17 07:02:00,31,94,3,129
825,2024-02-06 12:45:00,28,416,3,129
826,2024-11-25 05:59:00,99,776,5,129
827,2024-04-03 05:14:00,50,591,4,130
828,2024-09-16 13:56:00,85,693,6,130
829,2024-10-15 13:09:00,68,307,2,130
830,2023-01-26 23:41:00,37,24,1,131
831,2023-02-12 05:50:00,46,867,2,131
832,2023-02-25 09:37:00,69,859,5,131
833,2024-04-16 07:15:00,66,881,7,131
834,2024-05-14 00:50:00,45,274,8,131
835,2024-07-07 00:14:00,12,292,3,131
836,2024-07-10 18:11:00,90,37,6,131
837,2023-05-24 07:04:00,9,561,9,132
838,2023-05-30 15:27:00,99,917,4,132
839,2023-11-02 02:20:00,49,328,9,132
840,2024-01-05 05:28:00,95,446,9,132
841,2024-02-23 23:35:00,67,856,3,132
842,2024-03-24 23:08:00,87,231,3,132
843,2024-05-13 00:26:00,81,472,1,132
844,2024-08-22 11:50:00,5,697,1,132
845,2024-09-03 19:58:00,10,477,3,132
846,2024-03-04 10:25:00,74,342,6,133
847,2024-03-13 10:13:00,24,544,6,133
848,2024-05-13 01:03:00,28,18,9,133
849,2024-05-18 09:22:00,80,650,5,133
850,2024-08-26 03:51:00,57,708,5,133
851,2024-11-11 05:48:00,45,788,4,133
852,2024-12-27 16:33:00,78,881,10,133
853,2023-09-11 14:30:00,30,777,9,134
854,2024-05-08 22:56:00,32,533,10,134
855,2023-02-23 22:06:00,85,269,2,135
856,2023-06-12 03:20:00,54,191,10,135
857,2023-10-06 19:31:00,63,553,6,135
858,2023-10-22 15:06:00,76,559,3,135
859,2024-01-30 01:41:00,44,446,1,135
860,2024-02-08 17:45:00,59,594,5,135
861,2024-09-30 01:20:00,35,146,2,135
862,2024-11-20 21:14:00,62,433,3,135
863,2024-11-29 08:30:00,58,690,10,135
864,2023-05-09 22:03:00,66,533,1,136
865,2023-05-17 15:44:00,56,779,3,136
866,2023-10-30 21:16:00,36,755,9,136
867,2024-09-13 02:51:00,20,911,2,136
868,2023-12-17 11:24:00,36,819,9,137
869,2024-01-26 12:39:00,92,844,6,137
870,2024-04-22 17:38:00,1,871,5,137
871,2024-09-01 20:28:00,18,32,6,137
872,2024-09-18 11:08:00,86,239,3,137
873,2023-03-20 17:47:00,18,943,8,138
874,2023-03-31 08:46:00,29,981,4,138
875,2023-04-18 19:27:00,23,703,1,138
876,2023-04-30 01:49:00,88,101,7,138
877,2023-05-09 04:46:00,75,868,6,138
878,2024-05-05 05:23:00,56,442,10,138
879,2024-07-12 17:58:00,26,160,1,138
880,2024-10-30 23:37:00,23,680,1,138
881,2024-11-09 00:00:00,23,744,3,138
882,2024-12-21 23:36:00,18,670,3,138
883,2023-01-27 06:50:00,93,640,3,139
884,2023-04-28 19:10:00,99,4,7,139
885,2023-08-17 22:05:00,92,389,5,139
886,2023-11-26 05:51:00,23,742,2,139
887,2024-01-02 06:22:00,36,239,9,139
888,2024-02-26 16:14:00,5,117,2,139
889,2024-04-15 07:11:00,48,613,1,139
890,2024-10-17 04:17:00,96,968,10,139
891,2024-12-16 06:33:00,39,643,6,139
892,2023-01-14 19:17:00,1,690,9,140
893,2024-09-30 08:25:00,31,516,5,140
894,2023-01-16 15:46:00,57,633,8,141
895,2023-02-05 23:24:00,62,533,10,141
896,2023-04-08 23:46:00,57,124,9,141
897,2023-07-12 07:42:00,91,845,7,141
898,2024-06-01 03:49:00,19,240,2,141
899,2024-07-28 22:59:00,30,292,7,141
900,2023-01-28 20:53:00,50,425,9,142
901,2023-02-28 11:40:00,43,288,10,142
902,2023-08-15 16:27:00,91,399,3,142
903,2023-11-23 16:34:00,67,878,7,142
904,2023-12-24 02:03:00,46,13,10,142
905,2024-03-04 23:15:00,44,664,7,142
906,2024-03-15 13:24:00,94,197,10,142
907,2024-04-06 09:46:00,91,857,1,142
908,2024-06-18 22:32:00,40,637,10,142
909,2024-07-15 17:34:00,50,640,4,142
910,2024-07-23 16:18:00,86,969,7,142
911,2024-12-05 10:21:00,56,300,8,142
912,2023-09-20 21:16:00,15,667,6,143
913,2024-03-26 10:23:00,27,789,3,143
914,2023-03-03 05:30:00,81,333,10,144
915,2023-05-22 04:05:00,11,941,6,144
916,2024-02-17 00:33:00,41,410,3,144
917,2024-05-07 07:20:00,51,566,8,144
918,2024-07-02 19:03:00,48,126,8,144
919,2024-08-28 17:47:00,68,87,7,144
920,2024-10-28 21:01:00,65,587,2,144
921,2024-12-20 17:41:00,88,451,3,144
922,2024-12-30 15:54:00,87,814,5,144
923,2023-07-16 20:49:00,97,641,9,145
924,2023-06-26 23:20:00,94,429,9,146
925,2023-07-21 00:46:00,83,791,9,146
926,2023-09-21 04:54:00,28,454,7,146
927,2024-03-08 00:43:00,55,951,5,146
928,2024-06-20 08:09:00,4,43,3,146
929,2024-07-04 22:53:00,8,234,4,146
930,2024-07-13 10:52:00,94,635,2,146
931,2024-11-05 04:31:00,94,167,4,146
932,2024-12-02 06:49:00,56,716,1,146
933,2024-12-10 18:20:00,9,295,3,146
934,2024-12-16 13:15:00,61,945,1,146
935,2024-12-27 12:19:00,58,373,5,146
936,2023-01-18 23:49:00,38,251,6,147
937,2023-03-11 06:15:00,43,171,10,147
938,2023-03-24 08:32:00,36,503,3,147
939,2023-05-21 11:32:00,63,119,5,147
940,2023-05-28 22:02:00,39,313,8,147
941,2023-07-06 21:12:00,86,825,10,147
942,2023-12-08 01:55:00,19,405,9,147
943,2024-01-05 16:37:00,51,293,6,147
944,2024-04-11 09:42:00,23,334,4,147
945,2024-05-31 09:18:00,54,214,9,147
946,2024-10-30 16:33:00,6,953,5,147
947,2024-11-24 09:13:00,28,697,4,147
948,2023-10-17 06:27:00,85,943,1,148
949,2024-02-03 10:02:00,30,848,9,148
950,2024-08-29 16:51:00,23,285,8,148
951,2023-03-29 15:41:00,25,317,10,149
952,2023-05-10 04:53:00,89,897,9,149
953,2023-12-01 18:20:00,13,83,4,149
954,2024-10-28 02:44:00,39,705,8,149
955,2024-11-11 15:10:00,64,514,2,149
956,2023-10-07 06:00:00,51,215,2,150
957,2024-09-27 23:40:00,75,205,5,150
958,2024-11-15 18:35:00,33,953,10,150
959,2023-03-26 14:10:00,7,196,7,151
960,2023-06-03 01:35:00,15,270,3,151
961,2023-06-22 06:42:00,57,949,7,151
962,2023-10-15 13:20:00,55,54,7,151
963,2024-02-08 09:54:00,9,38,1,151
964,2024-04-05 16:08:00,48,135,6,151
965,2023-03-05 06:29:00,87,531,2,152
966,2023-06-06 03:31:00,3,40,6,152
967,2023-06-21 01:37:00,38,434,2,152
968,2023-08-15 23:02:00,19,621,7,152
969,2023-10-19 05:21:00,8,237,9,152
970,2024-05-21 20:15:00,88,741,4,152
971,2024-05-26 06:42:00,96,603,1,152
972,2024-06-20 09:59:00,29,268,9,152
973,2024-08-30 10:50:00,1,490,9,152
974,2024-09-23 18:39:00,74,385,3,152
975,2024-10-11 18:00:00,23,572,7,152
976,2024-10-26 16:04:00,11,141,9,152
977,2024-11-20 22:16:00,74,192,9,152
978,2023-04-19 23:32:00,83,56,1,153
979,2023-10-20 02:38:00,74,715,1,153
980,2024-04-08 03:47:00,93,868,8,153
981,2024-04-25 17:34:00,45,633,8,153
982,2024-10-22 17:12:00,4,258,7,153
983,2024-11-25 19:41:00,65,120,9,153
984,2023-02-09 04:43:00,79,250,3,154
985,2023-03-30 15:30:00,15,317,7,154
986,2023-07-01 14:21:00,33,92,3,154
987,2023-07-22 05:06:00,13,83,2,154
988,2023-08-06 06:12:00,32,340,9,154
989,2023-08-13 02:03:00,98,258,1,154
990,2024-02-27 17:53:00,7,375,6,154
991,2024-04-29 16:11:00,96,2,5,154
992,2024-05-08 21:01:00,11,564,10,154
993,2024-05-28 06:57:00,67,125,10,154
994,2024-10-17 04:19:00,23,883,3,154
995,2024-11-06 02:24:00,94,546,1,154
996,2023-06-01 20:05:00,63,815,4,155
997,2023-07-03 10:28:00,66,998,9,155
998,2024-05-07 04:55:00,41,192,3,155
999,2024-05-27 19:46:00,86,729,9,155
1000,2024-07-26 13:51:00,25,323,6,155
1001,2024-09-22 05:20:00,99,574,9,155
1002,2023-01-03 16:57:00,98,437,3,156
1003,2023-03-31 23:47:00,99,227,9,156
1004,2023-04-18 10:05:00,61,626,1,156
1005,2023-05-07 13:54:00,47,739,4,156
1006,2024-02-25 07:14:00,25,292,10,156
1007,2024-05-02 01:43:00,77,709,1,156
1008,2024-07-15 23:06:00,26,102,1,156
1009,2023-02-05 01:39:00,6,775,1,157
1010,2023-06-28 17:44:00,41,514,4,157
1011,2023-07-02 02:06:00,75,419,8,157
1012,2023-07-18 16:10:00,82,441,10,157
1013,2023-11-22 21:16:00,88,119,2,157
1014,2024-02-22 17:17:00,27,544,8,157
1015,2024-05-31 18:26:00,96,870,6,157
1016,2024-08-06 16:34:00,86,489,8,157
1017,2024-09-04 00:41:00,28,131,10,157
1018,2024-09-20 21:09:00,72,874,9,157
1019,2024-10-05 05:47:00,52,151,4,157
1020,2023-02-27 10:11:00,82,162,5,158
1021,2023-06-29 12:00:00,86,654,5,158
1022,2023-08-23 09:26:00,6,174,3,158
1023,2023-12-23 09:31:00,50,447,3,158
1024,2024-01-26 21:14:00,10,818,9,158
1025,2024-03-13 14:17:00,84,477,8,158
1026,2024-09-06 02:40:00,42,715,3,158
1027,2024-11-28 22:39:00,54,409,5,158
1028,2023-09-14 19:40:00,72,343,9,159
1029,2023-11-23 13:22:00,7,550,1,160
1030,2024-01-03 08:31:00,64,470,2,160
1031,2024-03-13 07:49:00,93,485,1,160
1032,2024-04-06 20:43:00,48,56,5,160
1033,2024-06-21 12:16:00,66,813,8,160
1034,2024-08-06 11:41:00,92,425,5,160
1035,2024-10-07 18:34:00,24,633,9,160
1036,2023-08-03 01:26:00,75,180,8,161
1037,2023-08-30 14:48:00,56,174,4,161
1038,2023-12-25 06:57:00,70,804,7,161
1039,2024-02-09 07:53:00,47,295,1,161
1040,2024-02-23 06:29:00,58,933,4,161
1041,2024-04-14 20:30:00,46,156,2,161
1042,2024-10-04 08:24:00,93,168,8,161
1043,2024-10-07 21:40:00,38,827,2,161
1044,2023-03-02 07:00:00,3,852,9,162
1045,2023-03-14 00:05:00,20,823,2,162
1046,2023-07-23 05:33:00,63,456,3,162
1047,2023-08-16 20:54:00,16,449,8,162
1048,2023-10-27 03:48:00,46,428,3,162
1049,2024-02-01 02:12:00,18,508,5,162
1050,2024-03-17 08:33:00,48,571,4,162
1051,2024-06-03 23:18:00,83,936,10,162
1052,2024-08-12 15:43:00,39,903,6,162
1053,2023-01-17 06:57:00,69,785,9,163
1054,2023-06-13 15:36:00,87,633,2,163
1055,2023-06-27 16:50:00,95,589,7,163
1056,2024-02-16 01:47:00,83,166,2,163
1057,2024-02-26 10:56:00,87,608,5,163
1058,2024-03-16 03:10:00,93,458,4,163
1059,2024-08-06 22:17:00,32,137,6,163
1060,2024-10-12 20:06:00,84,659,7,163
1061,2024-11-07 03:42:00,54,377,10,163
1062,2023-01-21 20:38:00,27,768,5,164
1063,2023-01-31 00:38:00,74,972,1,164
1064,2023-02-06 04:35:00,7,726,4,164
1065,2023-05-07 10:24:00,6,817,10,164
1066,2023-07-05 02:43:00,12,268,3,164
1067,2023-07-16 07:48:00,30,844,2,164
1068,2023-08-21 22:36:00,5,650,5,164
1069,2023-12-01 14:29:00,61,639,4,164
1070,2024-03-31 10:21:00,46,332,4,164
1071,2024-04-12 10:14:00,3,449,10,164
1072,2024-05-30 00:12:00,13,163,1,164
1073,2024-11-28 08:08:00,18,981,2,164
1074,2023-01-26 12:36:00,12,728,1,165
1075,2023-04-25 10:34:00,37,559,7,165
1076,2023-04-30 03:53:00,30,117,9,165
1077,2023-12-12 19:55:00,14,855,3,165
1078,2024-09-24 08:01:00,14,26,2,165
1079,2024-11-15 15:23:00,45,339,9,165
1080,2023-01-03 16:54:00,64,28,3,166
1081,2023-01-04 13:08:00,28,554,6,166
1082,2023-01-05 15:03:00,39,259,9,166
1083,2023-02-27 22:33:00,77,270,5,166
1084,2023-07-09 04:31:00,34,39,2,166
1085,2023-08-23 09:39:00,41,833,9,166
1086,2024-04-18 21:20:00,68,594,7,166
1087,2024-05-03 20:19:00,15,777,4,166
1088,2024-06-17 19:31:00,88,431,1,166
1089,2023-02-03 17:19:00,37,417,3,167
1090,2023-05-30 13:08:00,88,305,8,167
1091,2024-01-06 17:47:00,82,83,8,167
1092,2024-02-22 13:58:00,9,826,3,167
1093,2024-06-04 01:46:00,88,72,9,167
1094,2024-06-04 17:27:00,9,961,5,167
1095,2024-06-13 18:37:00,90,937,10,167
1096,2024-07-15 06:23:00,80,839,5,167
1097,2024-09-20 08:56:00,94,792,3,167
1098,2024-10-08 11:23:00,40,353,2,167
1099,2023-05-26 07:56:00,82,474,7,168
1100,2023-12-12 08:47:00,73,681,1,168
1101,2024-07-16 12:38:00,6,451,8,168
1102,2023-07-08 21:14:00,56,171,3,169
1103,2023-08-28 18:18:00,7,426,4,169
1104,2024-05-31 19:18:00,28,54,4,169
1105,2023-03-10 03:55:00,89,15,8,170
1106,2023-09-01 20:16:00,4,441,10,170
1107,2023-11-17 17:39:00,77,610,7,170
1108,2023-12-21 11:14:00,3,262,3,170
1109,2024-01-04 17:57:00,49,58,2,170
1110,2024-01-09 11:19:00,60,412,9,170
1111,2024-02-14 08:03:00,25,114,3,170
1112,2024-02-23 20:15:00,34,147,5,170
1113,2024-03-10 19:47:00,31,861,3,170
1114,2024-04-01 19:43:00,88,515,3,170
1115,2024-04-07 13:46:00,43,401,8,170
1116,2024-07-31 04:37:00,72,892,1,170
1117,2024-10-01 11:45:00,59,875,3,170
1118,2023-10-22 10:07:00,17,367,10,171
1119,2024-05-03 09:40:00,31,997,7,171
1120,2024-05-09 17:20:00,68,902,2,171
1121,2024-06-28 06:24:00,98,566,1,171
1122,2024-07-08 07:09:00,74,639,9,171
1123,2023-01-23 03:35:00,30,665,7,172
1124,2023-01-24 00:37:00,29,298,6,172
1125,2023-02-19 11:00:00,1,904,7,172
1126,2023-03-29 09:51:00,1,986,6,172
1127,2023-04-21 10:34:00,71,392,2,172
1128,2023-05-27 14:40:00,23,889,1,172
1129,2023-07-15 11:42:00,20,853,6,172
1130,2023-11-27 11:42:00,67,386,8,172
1131,2023-12-21 16:58:00,62,57,1,172
1132,2024-02-26 10:30:00,13,836,3,172
1133,2024-11-19 07:56:00,15,609,9,172
1134,2024-12-02 12:16:00,73,86,10,172
1135,2024-12-09 17:27:00,7,324,3,172
1136,2023-01-09 20:37:00,87,795,10,173
1137,2023-04-29 10:13:00,47,297,8,173
1138,2023-09-14 09:05:00,45,492,8,173
1139,2023-11-14 05:57:00,57,970,10,173
1140,2023-12-11 21:47:00,75,878,6,173
1141,2024-02-11 04:12:00,58,23,9,173
1142,2024-06-19 23:09:00,1,954,6,173
1143,2024-10-21 15:41:00,69,473,5,173
1144,2024-10-24 22:40:00,33,344,7,173
1145,2024-10-25 22:55:00,65,661,1,173
1146,2024-11-08 01:50:00,76,690,2,173
1147,2023-01-16 23:55:00,99,237,10,174
1148,2023-08-02 06:26:00,74,340,9,174
1149,2023-11-17 05:43:00,97,382,9,174
1150,2024-02-18 16:54:00,9,303,1,174
1151,2024-05-14 04:24:00,51,852,4,174
1152,2024-12-03 07:03:00,71,222,3,174
1153,2024-12-12 06:03:00,87,285,3,174
1154,2023-01-03 04:15:00,4,496,6,175
1155,2023-07-26 21:57:00,8,115,7,175
1156,2023-08-09 21:29:00,18,287,6,175
1157,2023-09-22 17:15:00,61,48,3,175
1158,2023-12-10 02:21:00,51,33,10,175
1159,2024-03-05 19:22:00,74,616,3,175
1160,2024-06-29 02:05:00,64,385,2,175
1161,2024-07-28 11:30:00,14,493,6,175
1162,2024-08-05 19:11:00,95,607,4,175
1163,2024-08-31 22:57:00,76,801,1,175
1164,2024-11-26 19:22:00,60,770,5,175
1165,2024-12-07 23:25:00,35,931,8,175
1166,2024-01-03 02:34:00,83,429,7,176
1167,2024-06-06 09:09:00,38,891,3,176
1168,2023-07-08 15:37:00,72,277,3,177
1169,2023-09-17 19:27:00,38,88,7,177
1170,2023-11-26 17:07:00,92,769,1,177
1171,2024-01-05 01:42:00,47,82,1,177
1172,2024-02-14 08:35:00,3,863,3,177
1173,2024-06-16 03:33:00,9,272,6,177
1174,2024-09-21 18:00:00,23,857,2,177
1175,2024-11-06 17:01:00,20,525,5,177
1176,2024-12-06 22:44:00,35,501,8,177
1177,2023-04-17 00:39:00,41,67,2,178
1178,2023-08-21 01:16:00,19,134,3,178
1179,2023-09-17 00:10:00,74,375,1,178
1180,2023-12-28 18:05:00,52,644,10,178
1181,2024-01-02 05:54:00,57,498,2,178
1182,2024-02-04 20:27:00,33,445,9,178
1183,2024-03-02 12:03:00,31,886,9,178
1184,2024-07-13 06:55:00,18,81,6,178
1185,2024-08-06 02:00:00,42,937,4,178
1186,2024-12-19 23:34:00,44,465,2,178
1187,2023-02-12 02:03:00,80,929,1,179
1188,2023-05-01 04:15:00,63,811,4,179
1189,2023-09-15 03:56:00,97,363,1,179
1190,2023-09-29 00:06:00,19,562,9,179
1191,2024-04-28 00:54:00,6,582,10,179
1192,2024-06-10 05:00:00,91,552,3,179
1193,2024-06-22 10:38:00,48,747,6,179
1194,2024-06-25 03:18:00,69,494,10,179
1195,2024-07-24 04:57:00,35,90,2,179
1196,2024-07-30 23:41:00,16,508,4,179
1197,2024-08-22 14:57:00,29,601,2,179
1198,2023-02-12 09:10:00,41,136,1,180
1199,2023-06-07 22:11:00,50,128,2,180
1200,2023-10-13 00:31:00,80,938,1,180
1201,2023-12-31 22:19:00,96,229,3,180
1202,2024-02-27 16:09:00,7,764,6,180
1203,2024-03-18 19:50:00,1,949,3,180
1204,2024-05-17 06:21:00,91,84,10,180
